id,label
259,0.0528167
7212,0.854254
11877,0.985713
8755,0.98013
7579,0.990489
1212,0.193427
2994,0.161944
9423,0.387202
2155,0.940466
10114,0.134545
10710,0.118693
8748,0.00294771
991,0.0117838
5337,0.971366
8598,0.00449537
12171,0.504102
5210,0.978407
5070,0.947531
780,0.971392
184,0.409646
706,0.74022
10730,0.964695
1911,0.0949633
11056,0.14682
12211,0.259148
7552,0.542996
10670,0.0796608
1376,0.937545
4937,0.983722
1005,0.023478
10016,0.846778
3410,0.999152
1573,0.892149
913,0.864875
5200,0.979708
8016,0.741457
11482,0.874735
11389,0.195302
11765,0.344563
11448,0.985765
4150,0.0490898
11045,0.423247
9540,0.0205551
8811,0.804063
12480,0.0962467
944,0.878852
2517,0.106121
11232,0.356408
5121,0.524558
12207,0.846556
7121,0.970532
3599,0.687948
10769,0.974951
11234,0.0424744
9229,0.157976
6407,0.063174
12466,0.367901
7522,0.0119945
2626,0.968561
6715,0.439793
299,0.898548
4457,0.996512
4596,0.996296
8104,0.961937
2211,0.998353
6954,0.940065
6253,0.997537
4509,0.0148062
4602,0.904275
3472,0.621788
4973,0.99709
8398,0.969414
10997,0.0207783
1265,0.0139457
8225,0.104521
853,0.930525
5397,0.0213391
9620,0.153085
1048,0.999712
5979,0.181169
11300,0.345369
11457,0.211864
658,0.92307
2558,0.0123925
75,0.956246
103,0.151879
4362,0.993489
1993,0.528902
7421,0.753583
6642,0.1511
2248,0.745566
8653,0.945251
10523,0.983451
8485,0.999652
4623,0.999825
9656,0.871065
7305,0.938863
777,0.963808
9114,0.19025
7333,0.911711
5561,0.591506
2475,0.0146686
11307,0.0508518
10012,0.0748368
7282,0.100969
3933,0.132856
5739,0.96022
3706,0.989583
2928,0.975103
9088,0.153367
10109,0.00588666
173,0.163192
8709,0.958375
5687,0.261784
7525,0.471291
11796,0.050907
6217,0.989082
9016,0.732672
6163,0.956371
2348,0.0904469
9949,0.666984
11591,0.0364041
9814,0.858371
7448,0.961217
118,0.942737
874,0.995639
5837,0.0270349
9534,0.973025
6173,0.189286
10026,0.785461
9581,0.142186
8032,0.984067
8672,0.99574
4525,0.541247
4077,0.878078
3507,0.789902
11328,0.0848345
5227,0.31043
12446,0.00989696
429,0.984503
6134,0.998819
11706,0.998119
2253,0.575497
8738,0.0796023
7547,0.59933
5831,0.618925
10428,0.234296
9177,0.623845
5403,0.885031
1026,0.315047
7637,0.984153
8528,0.886074
797,0.26034
112,0.869065
5177,0.901299
1516,0.996051
351,0.0986597
4098,0.625598
7559,0.207712
4588,0.853909
2444,0.999108
7104,0.97033
7467,0.951017
12164,0.0136488
6827,0.580684
12384,0.130665
7694,0.775678
6314,0.155554
844,0.100315
1659,0.925787
5597,0.236963
4260,0.933126
7347,0.986841
2901,0.073236
7771,0.0448323
5233,0.583759
10092,0.995275
10506,0.00655605
5847,0.0269113
214,0.913309
329,0.00220581
6150,0.0904542
3808,0.995601
8767,0.991441
7790,0.329014
1335,0.805037
3762,0.196115
5076,0.0986237
226,0.832364
8379,0.982343
9945,0.42813
2917,0.0911844
8609,0.965991
5590,0.984811
1394,0.00307642
4250,0.0210607
6047,0.843156
935,0.294703
10265,0.211027
8136,0.775563
6168,0.0169178
8138,0.324452
6815,0.656439
7346,0.998299
9181,0.839838
336,0.343294
1237,0.99165
206,0.424397
11921,0.995624
4285,0.0240217
1301,0.999361
1075,0.538042
9825,0.281321
9587,0.487981
7036,0.984259
1965,0.0279458
8341,0.952416
11928,0.984703
8297,0.0428101
11775,0.781474
1140,0.0606115
1677,0.70756
11026,0.0172903
610,0.972042
10431,0.122584
12282,0.875338
9045,0.557362
6154,0.988516
12371,0.966282
5556,0.153204
7498,0.280053
3661,0.99669
3559,0.737227
8272,0.0157758
6350,0.227722
194,0.0191725
3732,0.860786
1467,0.603519
8770,0.0304404
9446,0.0300818
2664,0.381052
7527,0.161891
5834,0.963846
7437,0.00231716
7780,0.33672
857,0.668367
862,0.827281
10594,0.972956
3882,0.0545479
6374,0.0946724
10612,0.315053
10335,0.817635
8583,0.976436
4746,0.640209
10804,0.303179
12043,0.873398
1791,0.263935
2709,0.99499
1112,0.0091942
9080,0.945612
6343,0.0424015
6244,0.446406
2763,0.981965
6518,0.079721
4868,0.426935
9477,0.505914
10170,0.080621
7042,0.76359
1721,0.0131163
2525,0.0902193
2995,0.0487852
10389,0.956994
852,0.0490651
3546,0.986479
6680,0.195303
7452,0.521138
8393,0.0166842
8349,0.365448
5427,0.920203
3206,0.648531
7244,0.0832341
5599,0.406849
3809,0.995319
2164,0.114458
10151,0.531947
3341,0.0109189
7720,0.966183
10884,0.00867903
6725,0.906009
10055,0.565945
7443,0.801521
9798,0.996883
799,0.107593
4440,0.00522989
1114,0.999496
7396,0.0169629
7394,0.744477
3305,0.144598
9682,0.066656
904,0.998245
3385,0.845929
286,0.971249
3214,0.965351
7040,0.0727273
3594,0.0750839
3350,0.340824
10983,0.736795
7889,0.0130125
5660,0.923763
9577,0.756379
8511,0.0286098
2550,0.0399779
11505,0.201149
2453,0.0358235
11682,0.0311427
4116,0.993439
12294,0.364589
1324,0.0274601
4712,0.0853742
1903,0.926483
1012,0.956051
6110,0.0637274
2327,0.35971
1629,0.522012
1705,0.999751
10717,0.920544
1888,0.969303
8518,0.901364
5810,0.734281
8869,0.802589
10845,0.936082
3647,0.844507
9952,0.185322
6666,0.950817
7490,0.999871
8407,0.931537
9639,0.788121
11330,0.0580981
4055,0.389129
3107,0.573994
10750,0.752223
559,0.999132
5738,0.967885
1510,0.738567
8804,0.161452
1329,0.766494
3691,0.0197543
2350,0.924642
9182,0.846524
2176,0.586394
4729,0.102415
1574,0.921541
3703,0.0753077
356,0.953069
12054,0.812116
6322,0.0356883
8251,0.611196
142,0.428806
9925,0.974478
11058,0.215046
11740,0.78611
5604,0.137383
11870,0.993883
10131,0.552566
1135,0.029463
8414,0.991935
4902,0.700512
1263,0.440759
2186,0.868095
10792,0.185955
4385,0.982605
5398,0.00901552
1875,0.310225
7570,0.388188
9122,0.74108
9775,0.999527
9253,0.910379
5777,0.721137
5458,0.0765202
1775,0.251059
3715,0.994107
8825,0.00629712
6662,0.971723
6049,0.483827
4191,0.623207
9478,0.366352
5164,0.970293
10251,0.293102
4535,0.907228
7633,0.0543156
4626,0.985697
6250,0.113774
700,0.714192
1698,0.0351313
3540,0.239952
11577,0.122744
2113,0.0272324
10801,0.256072
6961,0.00666281
11010,0.813418
5798,0.739963
5861,0.338771
1732,0.999436
3333,0.829
740,0.731691
7010,0.943786
9055,0.503585
759,0.019917
3081,0.939924
3355,0.508724
1931,0.837464
9172,0.803765
7553,0.392031
2224,0.702526
11517,0.301901
7442,0.0592506
4252,0.738254
9350,0.894696
5409,0.905807
8092,0.381809
7134,0.936174
3503,0.00453521
8323,0.153987
10570,0.970543
3171,0.0227884
3430,0.172557
701,0.173354
5261,0.0525573
11157,0.375617
8484,0.0404326
8001,0.00119322
6068,0.234217
10722,0.046196
9619,0.756696
8030,0.0268695
6664,0.39908
1669,0.975016
2088,0.0870259
10184,0.0463396
7543,0.602152
4816,0.912923
484,0.702012
7944,0.0836018
185,0.508046
8589,0.85531
6210,0.0989677
365,0.897934
12194,0.0170356
9042,0.12308
10545,0.118941
9633,0.0315641
4088,0.107659
1168,0.0200803
9974,0.026679
11585,0.254076
7987,0.0348171
8238,0.718395
9242,0.108062
4823,0.997263
8437,0.0529444
8640,0.0803945
7253,0.351234
11011,0.426917
2656,0.886633
10653,0.0438513
10994,0.852433
10465,0.995792
6259,0.101757
5205,0.0799633
5237,0.962624
9154,0.0184145
526,0.0451061
11049,0.832373
5531,0.170539
1211,0.999487
8742,0.0839369
8945,0.904288
7519,0.848885
9919,0.701789
9117,0.878143
9640,0.0110432
5356,0.0222423
12408,0.432221
2560,0.97554
8296,0.0897732
4429,0.993976
9802,0.118485
5024,0.987817
7778,0.0460053
773,0.00602649
9226,0.644067
4056,0.0284711
4136,0.988123
5547,0.0545414
3991,0.588242
7360,0.00477438
7113,0.0489169
3114,0.922713
4434,0.951978
11976,0.292887
6120,0.52251
2295,0.870262
12025,0.366537
12423,0.0736325
10032,0.312851
2081,0.987694
3377,0.0400672
8663,0.774825
7912,0.688557
6740,0.908536
3671,0.0468591
9630,0.997141
393,0.877585
7323,0.707427
11792,0.85134
5917,0.989894
9915,0.037568
2393,0.999467
6936,0.873533
10357,0.922591
11958,0.937463
5408,0.105027
1145,0.992231
1837,0.869196
789,0.989186
7461,0.945109
12363,0.0633815
5857,0.878191
5380,0.999551
3221,0.0122848
12279,0.777509
839,0.989793
3079,0.893626
4242,0.988429
10953,0.0846576
6468,0.164408
985,0.0741484
2733,0.209828
9975,0.357836
3903,0.0139664
2782,0.764743
899,0.99875
3067,0.146814
1425,0.0586589
3848,0.0914033
5856,0.0520496
11449,0.099094
8313,0.550998
2793,0.0251528
1860,0.866995
5741,0.904764
8224,0.929036
11859,0.702519
6830,0.00996909
2142,0.220534
5629,0.864876
11988,0.94739
8132,0.361628
9288,0.0622736
2122,0.975741
8169,0.999999
4104,0.984388
3460,0.101281
5257,0.00947925
11708,0.0213997
11067,0.675386
8378,0.870419
5696,0.947123
2383,0.959395
7735,0.97558
6076,0.42093
10234,0.132376
4687,0.192999
8373,0.0042822
11658,0.417908
3453,0.452042
1555,0.0280277
2128,0.0436206
1389,0.962943
8473,0.320356
5839,0.13528
822,0.141697
2674,0.00675681
9561,0.806014
1177,0.154312
4361,0.150803
8383,0.0415985
1232,0.0630084
2607,0.0726587
924,0.28851
4425,0.0161413
6658,0.263675
1738,0.00307149
8823,0.351473
8347,0.91341
8646,0.897643
5750,0.177061
11982,0.989838
4748,0.791439
1103,0.109091
5786,0.0163876
6566,0.996598
9555,0.159762
146,0.965082
9148,0.888179
11659,0.391611
8717,0.0266998
5248,0.393429
5747,0.868881
8257,0.478808
8283,0.972832
10844,0.98175
11426,0.996014
833,0.999549
3818,0.173788
2052,0.403274
8112,0.1286
10819,0.350121
1697,0.208523
5930,0.997289
6112,0.0366675
738,0.982056
3012,0.0450324
12173,0.309683
10270,0.00140696
2958,0.344006
8114,0.973052
5493,0.989499
4043,0.846688
12187,0.401905
8645,0.76447
10129,0.229409
3813,0.539146
12221,0.194895
4701,0.107902
10179,0.860053
5355,0.475522
2270,0.220371
8944,0.022805
12040,0.790212
5358,0.992817
7283,0.995327
11602,0.208323
8222,0.0386821
5341,0.238626
7810,0.063718
6727,0.730658
3288,0.908628
4030,0.00845147
11704,0.508019
7078,0.528337
6303,0.149927
9530,0.871598
10111,0.0990203
1885,0.131025
8648,0.936588
2749,0.0158475
8915,0.62959
4013,0.594145
12487,0.999389
6502,0.278921
8828,0.953142
9282,0.53806
12093,0.0956951
7193,0.251037
11040,0.200467
4532,0.0172507
580,0.813585
4874,0.807535
9279,0.997226
8447,0.0391328
4749,0.347701
10166,0.826759
10215,0.00323613
5198,0.0416962
9220,0.134867
1872,0.929352
5744,0.0395197
5956,0.901117
4403,0.125729
2996,0.952989
4830,0.0481904
10374,0.0360147
10655,0.00793642
10130,0.214603
8655,0.222322
6022,0.889316
5771,0.955686
12030,0.102693
8520,0.00514954
1973,0.142263
591,0.995206
11613,0.25812
5391,0.984172
1540,0.0115403
11253,0.940467
10181,0.264328
3853,0.88623
4879,0.883086
10625,0.880006
1148,0.00445959
7874,0.731014
11959,0.00932081
2683,0.0840251
2757,0.994672
8533,0.925775
1829,0.991323
8749,0.0166616
2196,0.98817
5909,0.0164664
9323,0.963981
11925,0.0726029
2200,0.0222251
9188,0.962503
3191,0.0210695
6809,0.970243
8459,0.143325
9003,0.799353
5482,0.599512
5826,0.283208
5770,0.804669
11785,0.953379
1751,0.998724
7861,0.170435
843,0.589659
2043,0.898288
6422,0.987846
7733,0.28683
3728,0.204425
8148,0.94189
115,0.485121
8264,0.956755
7492,0.992389
10751,0.0579477
8981,0.427637
3927,0.582209
3229,0.974971
4638,0.903881
6927,0.00201182
4716,0.65707
7496,0.0606588
9389,0.828858
5492,0.154742
2050,0.952881
5284,0.0126721
11553,0.219091
7178,0.0734561
10785,0.685285
2803,0.180062
11033,0.996815
9603,0.0708389
10571,0.996722
5720,0.397807
7266,0.00977758
6535,0.401994
7718,0.306679
3348,0.139585
6352,0.00855249
9677,0.982504
4397,0.897192
3328,0.991076
9564,0.0108288
8743,0.491162
3010,0.0209071
9857,0.00197604
6270,0.114241
12295,0.0232931
10064,0.357671
1289,0.971139
12374,0.00305531
1077,0.182172
11851,0.203094
8079,0.656354
3935,0.150393
11259,0.980774
2337,0.00265005
12420,0.205913
6256,0.767049
7578,0.31883
10310,0.527077
901,0.958866
203,0.974344
3511,0.998932
8375,0.711316
127,0.977184
666,0.0175651
6521,0.0743209
1593,0.118249
11336,0.0133548
9006,0.91224
210,0.0125212
9066,0.944454
9318,0.191616
9897,0.0809258
6003,0.227829
1596,0.792476
1412,0.8269
6559,0.32002
1996,0.781579
2699,0.0142456
5820,0.983492
7118,0.477717
11023,0.945702
1037,0.709982
4607,0.0853237
2174,0.951888
397,0.163964
4963,0.895715
3579,0.544892
2482,0.925892
11213,0.411187
11468,0.994364
11410,0.375159
4186,0.858886
8129,0.283224
4934,0.0455671
176,0.997992
12103,0.100319
6181,0.367896
9343,0.889347
10619,0.0474844
5428,0.839953
8628,0.984265
9390,0.0291485
10767,0.998493
1182,0.999604
10360,0.386436
8246,0.947381
4169,0.0820976
6618,0.0104485
6351,0.928515
2713,0.517619
2308,0.37111
8563,0.761085
7599,0.898428
10988,0.145289
5394,0.999866
9946,0.853765
4127,0.214064
6205,0.3447
10453,0.0722324
8545,0.999317
1576,0.811121
6602,0.526087
1917,0.856105
11260,0.00718898
5226,0.847061
9497,0.852368
12175,0.187813
8909,0.00845335
3431,0.0528437
9662,0.271783
10778,0.250594
2372,0.96268
6052,0.350633
9417,0.997639
4545,0.0123911
1097,0.12643
11673,0.994372
10723,0.913749
3831,0.0714594
10117,0.0709561
5155,0.999569
9410,0.981146
2323,0.146006
319,0.886322
9415,0.905056
10957,0.872651
8151,0.0139232
5540,0.0140149
1429,0.994668
12062,0.993573
2281,0.974687
2694,0.893673
180,0.125618
9888,0.0809698
4312,0.724701
9251,0.0625466
2376,0.994544
12381,0.950972
10063,0.969282
718,0.995739
2074,0.0993389
10283,0.972581
352,0.957848
11025,0.0424622
2199,0.0395193
6100,0.00351895
4459,0.113236
2079,0.189712
2431,0.997633
2080,0.565533
1530,0.442114
10621,0.0213687
11031,0.00194606
2644,0.733705
5639,0.0998719
3796,0.121429
2878,0.959311
1978,0.615529
11699,0.99523
5659,0.90166
8082,0.880735
1274,0.0773649
11511,0.673631
8076,0.757026
1760,0.00120356
4992,0.938655
11605,0.060619
7463,0.97751
6038,0.98898
11552,0.960171
1336,0.169654
567,0.290023
3654,0.43218
5218,0.669933
151,0.947692
8623,0.400867
1729,0.0395662
6039,0.877627
3613,0.985128
2840,0.0128739
1344,0.51648
2013,0.0802509
8431,0.0120207
9517,0.0459252
8560,0.878059
289,0.996688
2949,0.976876
5575,0.0707094
8710,0.0206496
11700,0.0244738
2842,0.622696
7252,0.999337
5321,0.0117183
535,0.203464
5186,0.0229892
10241,0.985806
9632,0.0130668
8572,0.0963243
11147,0.596867
1991,0.924338
4682,0.0306746
1792,0.0980877
2596,0.809507
12321,0.666181
4796,0.0343387
7365,0.537112
7696,0.947068
9995,0.323332
10611,0.0416797
2307,0.0443146
4519,0.0246807
5114,0.915977
8849,0.172441
11203,0.0772097
9492,0.0979649
4788,0.999579
1276,0.891861
333,0.601987
10359,0.498668
11984,0.987067
12467,0.122743
1919,0.116747
1958,0.0610604
6500,0.843939
8544,0.0242329
7465,0.691717
4763,0.978877
721,0.072802
11684,0.266155
5877,0.650831
10385,0.98634
10629,0.999527
8688,0.145596
9751,0.995891
2297,0.065428
3324,0.305292
8116,0.00953123
12076,0.975092
3789,0.992604
9621,0.00427334
1671,0.921637
820,0.976252
9100,0.2742
2814,0.00333433
2031,0.0920538
6509,0.0904101
6057,0.0784955
11138,0.950513
11417,0.876567
1081,0.97161
4524,0.00803138
8043,0.972504
11191,0.899169
10720,0.777993
8294,0.0387539
1632,0.569224
2540,0.88382
5057,0.153701
11660,0.936595
3293,0.991349
9566,0.389369
7202,0.00898095
8109,0.270776
10544,0.275207
1785,0.393728
9081,0.210744
3044,0.811856
1181,0.857809
2893,0.1047
3943,0.98207
1784,0.725038
742,0.580222
11367,0.0926131
2894,0.826202
9459,0.0971568
1342,0.996242
7019,0.0389338
1998,0.698739
1754,0.262595
10372,0.493471
2903,0.058292
9187,0.969995
9235,0.145948
5864,0.692108
9720,0.0336895
961,0.108888
8268,0.434592
9785,0.977791
9765,0.926507
7586,0.00856055
4987,0.0107502
10634,0.0482015
5793,0.495021
1781,0.999205
5382,0.292476
10126,0.0388751
11656,0.925375
6064,0.678889
11412,0.866137
11188,0.652986
2941,0.0106722
6179,0.0240453
12254,0.994188
2566,0.88575
6169,0.938703
2835,0.158931
11811,0.00246573
12356,0.0299193
4462,0.0486192
3570,0.842756
896,0.428565
11737,0.554339
3901,0.0597301
4444,0.0706594
11833,0.688484
7977,0.826837
10654,0.0546556
5317,0.934404
6576,0.502907
11986,0.53598
958,0.948174
6021,0.4
1386,0.967385
6155,0.788117
197,0.450496
10925,0.974598
6315,0.802224
1069,0.361429
10311,0.0150788
910,0.0132192
8415,0.996611
7284,0.0265934
2745,0.991686
9228,0.0351393
11486,0.879431
1813,0.958533
6403,0.0578639
4566,0.904184
11054,0.936612
411,0.956934
11017,0.6373
12262,0.2212
1381,0.923953
4065,0.885034
4233,0.383803
7147,0.293467
10365,0.923451
9109,0.164654
10871,0.086168
4137,0.120809
9586,0.914502
284,0.946855
9289,0.786598
2259,0.421534
4089,0.228034
5873,0.718996
2624,0.948617
395,0.223029
5514,0.0426702
9507,0.0199761
9832,0.993364
11881,0.856177
9650,0.150112
5615,0.090703
2774,0.986289
8818,0.739097
8212,0.989605
1312,0.352145
3697,0.99329
6306,0.762615
9665,0.0643085
11404,0.110406
6633,0.0409497
9025,0.033188
2748,0.181474
10112,0.385795
11221,0.805612
2851,0.0436305
11755,0.00371949
10352,0.343361
11681,0.992313
11513,0.960066
9794,0.0207593
1665,0.0660888
8683,0.644755
2503,0.1536
1393,0.864286
2388,0.59067
8357,0.993248
9214,0.878784
7993,0.78743
11280,0.252967
817,0.845122
7722,0.100504
6175,0.975664
354,0.441563
9890,0.996896
10005,0.00283318
7485,0.0256056
1281,0.0181744
1869,0.102685
10376,0.0045299
10739,0.976795
2693,0.0241741
2603,0.806987
12475,0.073656
188,0.016952
36,0.358956
6733,0.761938
9627,0.0349098
8230,0.943647
3772,0.83357
8452,0.207494
4767,0.996002
1228,0.0296997
10805,0.120657
2260,0.699392
3127,0.11275
10830,0.315398
113,0.942876
7225,0.87577
1695,0.679073
4023,0.826559
12367,0.970779
6854,0.567644
8894,0.00383958
10721,0.0428121
9493,0.921353
2648,0.881889
11642,0.648957
11484,0.0370742
2548,0.805169
7065,0.742527
12472,0.456971
6911,0.834813
9236,0.575298
509,0.670078
5800,0.121131
11784,0.20041
6328,0.511579
3816,0.859459
4278,0.00807064
10591,0.799886
2183,0.114827
10847,0.811686
8011,0.983777
860,0.360008
8724,0.0548751
10530,0.113486
2091,0.74173
8259,0.0747949
4470,0.0213792
5193,0.0197037
3008,0.216443
10061,0.900304
7067,0.332617
301,0.0573062
1308,0.658334
10330,0.566131
8982,0.995581
6203,0.90914
7998,0.956053
648,0.309444
5335,0.194438
6020,0.379876
6160,0.886031
11685,0.193903
6913,0.0166435
9959,0.930212
8777,0.00926183
9533,0.999734
1449,0.996616
3920,0.00203113
10522,0.655848
3027,0.541684
2718,0.961849
3980,0.524041
2808,0.0691092
894,0.00764464
6691,0.0450463
530,0.091029
84,0.00263905
9955,0.999141
6906,0.975904
3150,0.30016
3640,0.130753
3846,0.835155
12120,0.0947058
7786,0.115848
6119,0.757149
4138,0.927166
195,0.97485
2563,0.709486
3118,0.0427555
4706,0.0322336
4552,0.00223566
6233,0.0749549
1219,0.344045
790,0.992951
4550,0.00197933
1243,0.0841859
10887,0.0070488
10273,0.0265227
8178,0.176895
10090,0.877442
2805,0.0815347
10642,0.971897
692,0.465757
1226,0.0182611
6857,0.080721
2502,0.193498
4039,0.376613
3466,0.208738
9851,0.997237
11376,0.0294576
1643,0.869695
2985,0.228896
3456,0.0224359
7800,0.883579
3441,0.895743
3228,0.105186
800,0.8967
8901,0.998031
405,0.13825
5871,0.122779
6675,0.964905
11459,0.953287
8918,0.138919
9060,0.417309
5611,0.0469099
6126,0.7543
11801,0.932566
976,0.171266
5824,0.830711
11442,0.999875
5998,0.115099
11331,0.985489
506,0.0407916
2077,0.996892
7500,0.903
3921,0.991631
3727,0.0225979
10849,0.180922
2422,0.726251
10266,0.1103
2687,0.263267
4219,0.997442
1735,0.374096
10161,0.154552
12201,0.212333
10707,0.997866
2262,0.856679
2028,0.0362951
5889,0.174019
3523,0.936572
697,0.37
7301,0.100748
8707,0.815641
4317,0.279028
2458,0.687566
9930,0.479409
3307,0.144899
4021,0.64941
4637,0.34963
12449,0.932951
3684,0.522038
9270,0.123096
2977,0.873302
9183,0.0126587
1828,0.291351
5683,0.00309858
8067,0.81105
3502,0.242146
4346,0.364281
8279,0.462196
3986,0.815034
8471,0.212086
459,0.876019
2188,0.0116075
7083,0.995351
9940,0.984652
4488,0.128915
234,0.0910325
11325,0.0510889
6159,0.171062
4608,0.0180877
8590,0.965257
339,0.173291
6601,0.875672
3665,0.177281
3842,0.00745305
4356,0.695483
7615,0.86197
12368,0.0989809
11726,0.0167895
6098,0.320979
212,0.966606
1402,0.921504
3645,0.860042
2529,0.823736
5203,0.996427
1963,0.249374
9,0.0319489
3479,0.733081
7382,0.342252
1013,0.0640408
9895,0.156346
4817,0.152148
347,0.148156
5004,0.984698
6703,0.87162
1587,0.0484158
749,0.107675
10714,0.47351
10030,0.999986
470,0.861357
7272,0.781537
5418,0.775923
6498,0.00175592
4109,0.670834
9611,0.279034
10107,0.326358
912,0.724607
9034,0.12709
747,0.871083
11545,0.0215307
9338,0.226879
4355,0.022653
565,0.874741
1636,0.160433
11455,0.0438817
1890,0.444533
7358,0.929849
3031,0.679148
7054,0.980928
5942,0.116872
5187,0.987628
7247,0.808822
4478,0.678298
6043,0.125114
5324,0.127016
7033,0.320291
7904,0.00234594
9589,0.997266
1023,0.0414886
4681,0.136878
4418,0.0204133
5412,0.11381
2245,0.0723586
5952,0.964373
3995,0.163317
1278,0.93657
9812,0.0663031
4910,0.116195
7819,0.222224
9943,0.892279
8916,0.447935
8034,0.0420091
1822,0.91318
6966,0.215702
7562,0.813024
7602,0.00933204
11414,0.211959
6000,0.99114
3394,0.0239634
3812,0.777943
9853,0.201149
9043,0.00605131
11816,0.728163
4574,0.736808
10503,0.561953
10683,0.993094
11131,0.0751066
11856,0.4076
9824,0.103859
1997,0.998193
2412,0.989118
107,0.166192
11007,0.993821
302,0.0370845
2206,0.0384957
1302,0.121151
8812,0.0199518
10614,0.0579304
5333,0.522973
8275,0.164997
2818,0.0488624
360,0.0167907
8143,0.868161
11719,0.0368983
11394,0.686472
2739,0.940133
1678,0.121604
6486,0.568714
698,0.00680968
6549,0.460344
1901,0.0899831
6959,0.0328768
5282,0.140451
2754,0.515978
6659,0.970939
9402,0.676809
10149,0.111471
7751,0.96494
5647,0.00709029
960,0.982107
2443,0.124607
8394,0.997975
1043,0.118657
8308,0.489527
3677,0.957013
11586,0.408459
6937,0.356739
2834,0.992359
812,0.96502
9119,0.994811
8262,0.37514
978,0.00894309
8568,0.553587
11947,0.00252471
1615,0.213485
709,0.501445
2963,0.783949
2493,0.000617043
4256,0.538851
8441,0.589173
7836,0.949708
7964,0.934274
416,0.0107076
5265,0.439541
1926,0.807527
7975,0.984872
6018,0.895411
10666,0.789122
8075,0.400598
7129,0.174333
3064,0.925654
7887,0.173147
4774,0.185845
12047,0.445448
739,0.030695
3115,0.933867
11308,0.966342
2612,0.853386
12243,0.0170969
6615,0.445389
8018,0.572041
6391,0.17609
12244,0.384036
825,0.00706775
4422,0.98308
12224,0.0566072
10633,0.849682
10381,0.979498
6055,0.85662
232,0.107817
8377,0.0581296
9330,0.598083
9867,0.993929
10900,0.825044
9108,0.987965
8081,0.0992954
10415,0.131535
12234,0.941985
11530,0.280531
10400,0.932159
9538,0.035962
160,0.0539743
6585,0.93938
12134,0.179953
1564,0.992324
582,0.991672
1079,0.94441
3262,0.701293
2293,0.0531541
1095,0.516599
7032,0.33672
6187,0.986214
1354,0.4113
7766,0.984722
8236,0.0725498
7324,0.269838
4456,0.141421
11960,0.942924
10635,0.234995
9046,0.155642
3168,0.0393987
10541,0.986948
413,0.992982
3457,0.838889
8735,0.198213
3631,0.22348
3340,0.998501
6874,0.0191179
9723,0.951146
9204,0.953997
3438,0.0443231
9822,0.574125
1213,0.0626471
4213,0.0316359
8553,0.150981
5919,0.411805
1218,0.784144
6162,0.986905
8866,0.165502
10916,0.935002
12214,0.0256233
11709,0.998284
4049,0.999703
11150,0.512134
3412,0.836683
8557,0.133432
5105,0.449189
11843,0.34098
3869,0.00219743
595,0.913669
7216,0.0233957
4009,0.319801
3638,0.105398
8903,0.7212
2231,0.010746
8263,0.907002
5395,0.838014
3779,0.00111267
6546,0.986185
8842,0.999761
1513,0.13793
3674,0.427599
9481,0.99293
943,0.313043
5841,0.455765
9560,0.416851
9838,0.79673
5290,0.0725403
8858,0.150641
1900,0.096056
6836,0.813189
9496,0.193829
6786,0.97232
8329,0.0268842
12430,0.9884
6015,0.0605408
9882,0.912749
3174,0.187169
97,0.898765
6944,0.993208
10324,0.626483
1041,0.698164
11587,0.041428
62,0.720219
2691,0.999697
6985,0.734731
10696,0.299095
2853,0.00819235
8281,0.998033
557,0.995287
1022,0.152243
166,0.0973128
4229,0.954715
5453,0.00740175
12170,0.933314
9835,0.854415
10676,0.954821
3972,0.29333
11445,0.933256
9378,0.890124
5901,0.907695
3578,0.719133
11184,0.061793
9879,0.981557
12097,0.0379715
12361,0.977617
1169,0.843849
5609,0.0760697
12283,0.744168
6964,0.397516
3804,0.736685
7959,0.993519
7177,0.0309398
12023,0.951094
3886,0.60935
11725,0.827017
604,0.171226
2127,0.265685
9532,0.128973
9403,0.0213365
11424,0.129889
7510,0.302583
881,0.130104
2152,0.0732268
10985,0.989532
4950,0.789376
2780,0.022775
12417,0.00617215
2710,0.577408
1582,0.0349151
4799,0.970086
2940,0.995254
2120,0.944958
9126,0.846205
2728,0.185246
6197,0.344609
11355,0.0667269
1757,0.106018
6676,0.995152
7835,0.994336
2660,0.020681
5419,0.958988
3978,0.108514
10084,0.991369
8802,0.99956
723,0.962882
9207,0.99709
4052,0.086733
10806,0.555141
7555,0.9454
10777,0.968546
1115,0.953282
1423,0.270043
4146,0.631354
8345,0.149067
2213,0.0217679
7331,0.526729
1270,0.0804522
6267,0.123732
9964,0.0196259
5133,0.431277
1111,0.109762
6121,0.945311
6342,0.668072
10045,0.753873
1008,0.022902
9563,0.977658
6082,0.965423
11524,0.223993
5471,0.185105
3873,0.0510872
10533,0.0355373
5977,0.0204347
4202,0.804103
5539,0.660283
5027,0.18204
10300,0.921328
3417,0.930135
9303,0.237211
4676,0.991043
9779,0.978785
11170,0.926016
6069,0.384379
11159,0.994183
6496,0.141514
6284,0.996205
10640,0.363705
7367,0.325835
12488,0.977754
3173,0.0247598
6470,0.00687909
10495,0.0474901
11217,0.967726
5122,0.0367222
10309,0.124869
4693,0.993923
9684,0.999388
3320,0.229049
2210,0.977874
9381,0.966281
5885,0.0349835
8619,0.0013663
4170,0.914219
6493,0.992445
9368,0.00674394
2414,0.0599954
3856,0.00957606
7609,0.573768
5327,0.965875
8422,0.98888
